generated_query,true_query,exact_match,query_similarity_measure,string_similarity_measure,has_join,has_multiple_tables,exec_gen_query
" 

SELECT DISTINCT product_name
FROM products
JOIN product_characteristics ON products.product_id = product_characteristics.product_id
JOIN characteristics ON product_characteristics.characteristic_id = characteristics.characteristic_id
WHERE characteristics.characteristic_name = 'warm';
","select distinct t1.product_name from products as t1 join product_characteristics as t2 on t1.product_id = t2.product_id join characteristics as t3 on t2.characteristic_id = t3.characteristic_id where t3.characteristic_name = ""warm""",False,1.0,0.5238095238095238,True,True,True
" 

SELECT pop_2006 FROM table_23685890_2 WHERE major_town = 'Coober Pedy';
","select pop_2006 from table_23685890_2 where major_town = ""coober pedy""",True,1.0,1.0,False,False,True
" 
","select zodiac_sign from table_20354_5 where thai_name = ""มกราคม""",False,0.0,0.0,False,False,False
" 
SELECT directed_by FROM table_24910733_1 WHERE written_by = 'Andrea Newman';
","select directed_by from table_24910733_1 where written_by = ""andrea newman""",True,1.0,1.0,False,False,True
" 
SELECT MIN(gp) FROM table_26176081_29;
",select min(gp) from table_26176081_29,True,1.0,1.0,False,False,True
" 
SELECT city_code, COUNT(*) AS num_students
FROM student
GROUP BY city_code
HAVING COUNT(*) > 1;
","select count(*), city_code from student group by city_code having count(*) > 1",False,0.0,0.9090909090909091,False,False,True
" 

SELECT length_of_stay_permitted FROM table_25965003_3 WHERE countries_and_territories = 'Jersey';
","select length_of_stay_permitted from table_25965003_3 where countries_and_territories = ""jersey""",True,1.0,1.0,False,False,True
" 

SELECT year_of_previous_participation
FROM table_2518850_4
WHERE high_school_name = 'Maebashi Ikuei'
AND total_number_of_participation = '1';
","select count(year_of_previous_participation) from table_2518850_4 where total_number_of_participation = 1 and high_school_name = ""maebashi ikuei""",False,0.0,0.8333333333333334,False,False,True
" 

SELECT country, COUNT(*) AS num_stadiums
FROM stadium
GROUP BY country
ORDER BY num_stadiums DESC
LIMIT 1;
",select country from stadium group by country order by count(*) desc limit 1,False,0.0,1.0,False,False,True
" 

SELECT record_company, COUNT(*) AS num_orchestras
FROM orchestra
GROUP BY record_company
ORDER BY num_orchestras DESC
LIMIT 1;
",select record_company from orchestra group by record_company order by count(*) desc limit 1,False,0.0,1.0,False,False,True
" 
SELECT entrant FROM table_28578594_1 WHERE driver = 'Bruno Sterzi';
","select entrant from table_28578594_1 where driver = ""bruno sterzi""",True,1.0,1.0,False,False,True
" 

SELECT television_commentator FROM table_1998037_9 WHERE spokesperson = 'Kateryna Osadcha';
","select television_commentator from table_1998037_9 where spokesperson = ""kateryna osadcha""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(*) FROM table_26257223_13 WHERE winner = 'Joaquin Rodriguez';
","select count(sprints_classification) from table_26257223_13 where winner = ""joaquin rodriguez""",False,1.0,0.8888888888888888,False,False,True
" 

SELECT percent__1990_ FROM table_1182314_5 WHERE state ='mississippi';
","select percent__1990_ from table_1182314_5 where state = ""mississippi""",False,1.0,0.75,False,False,True
" 

SELECT second FROM table_25563779_4 WHERE national_trophy_rookie = 'Gerrard Barrabeig';
","select second from table_25563779_4 where national_trophy_rookie = ""gerrard barrabeig""",True,1.0,1.0,False,False,True
" 

SELECT nhl_team FROM table_1013129_11 WHERE college_junior_club_team = 'TPS';
","select nhl_team from table_1013129_11 where college_junior_club_team = ""tps (finland)""",False,0.0,0.7777777777777778,False,False,True
" 

SELECT hometown FROM table_11677691_10 WHERE school = 'Muscle Shoals High School';
","select hometown from table_11677691_10 where school = ""muscle shoals high school""",True,1.0,1.0,False,False,True
" 

SELECT book.title, publication.publication_date
FROM book
JOIN publication
ON book.book_id = publication.book_id;
","select t1.title, t2.publication_date from book as t1 join publication as t2 on t1.book_id = t2.book_id",False,1.0,0.5,True,True,True
" 
SELECT pop_density__per_km²_ FROM table_261951_1 WHERE municipality = 'lubang';
","select count(pop_density__per_km²_) from table_261951_1 where municipality = ""lubang""",False,0.0,0.875,False,False,True
" 
SELECT name, bayonet_lug FROM table_12834315_5 WHERE name IN ('M4 HBAR', 'M4 LE Carbine')
","select bayonet_lug from table_12834315_5 where barrel_profile = ""m4 hbar"" and name = ""m4le carbine""",False,0.0,0.5384615384615384,False,False,True
" 
SELECT drafted FROM table_1198175_1 WHERE pro_team = 'arizona cardinals';
","select drafted from table_1198175_1 where pro_team = ""arizona cardinals""",True,1.0,1.0,False,False,True
" 

SELECT dates_of_australian_involvement
FROM table_10121127_1
WHERE number_of_australians_involved = 65;
","select dates_of_australian_involvement from table_10121127_1 where number_of_australians_involved = ""65""",False,1.0,0.875,False,False,True
" 
SELECT seans_team FROM table_23292220_7 WHERE first_broadcast = '13-nov-2008';
","select seans_team from table_23292220_7 where first_broadcast = ""13 november 2008""",False,0.0,0.7,False,False,True
" 

SELECT deaths FROM table_2930244_4 WHERE number_of_hurricanes = 6;
",select count(deaths) from table_2930244_4 where number_of_hurricanes = 6,False,0.0,0.875,False,False,True
" 

SELECT document_id FROM paragraphs GROUP BY document_id HAVING COUNT(*) >= 2;
",select document_id from paragraphs group by document_id having count(*) >= 2,True,1.0,1.0,False,False,True
" 

SELECT winning_driver
FROM table_26137666_3
WHERE winning_team = 'Carlin Motorsport'
AND circuit = 'Croft';
","select winning_driver from table_26137666_3 where winning_team = ""carlin motorsport"" and circuit = ""croft""",True,1.0,1.0,False,False,True
" 

SELECT film_festival
FROM table_26282750_1
WHERE category = 'Best Male Actor';
","select film_festival from table_26282750_1 where category = ""best male actor""",True,1.0,1.0,False,False,True
" 
SELECT network_station FROM table_2879165_1 WHERE country = 'Brunei'; ","select count(network_station) from table_2879165_1 where country = ""brunei""",False,0.0,0.875,False,False,True
" 
SELECT COUNT(*) FROM table_1341586_44 WHERE incumbent = 'Mac Sweeney';
","select count(candidates) from table_1341586_44 where incumbent = ""mac sweeney""",False,1.0,0.8888888888888888,False,False,True
" 

SELECT toll FROM table_1211545_2 WHERE light_vehicle = 'light' AND location = 'bela bela' AND location ='modimolle';
","select light_vehicle from table_1211545_2 where location = ""between bela bela and modimolle""",False,0.0,0.7272727272727273,False,False,False
" 
SELECT COUNT(*) FROM county_public_safety;
",select count(*) from county_public_safety,True,1.0,1.0,False,False,True
" 
SELECT hometown FROM table_23476629_2 WHERE province = 'Huesca';
","select hometown from table_23476629_2 where province = ""huesca""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM table_22648285_1 WHERE driver = 'Cale Yarborough' AND average_speed__mph_ = '88.924';
","select count(race_time) from table_22648285_1 where driver = ""cale yarborough"" and average_speed__mph_ = ""88.924""",False,1.0,0.9166666666666666,False,False,True
" 
SELECT status FROM table_142159_1 WHERE location = 'Museum';
","select status from table_142159_1 where location = ""museum""",True,1.0,1.0,False,False,True
" 

SELECT homeland_security_distinguished_service_medal
FROM table_2104176_1
WHERE medal_of_honor = 'Coast guard Medal';
","select homeland_security_distinguished_service_medal from table_2104176_1 where medal_of_honor = ""coast guard medal""",True,1.0,1.0,False,False,True
" 

SELECT high_rebounds FROM table_27700375_8 WHERE high_points = '15';
","select high_rebounds from table_27700375_8 where high_points = ""brook lopez (15)""",False,0.0,0.7,False,False,True
" 

SELECT COUNT(afc_titles)
FROM table_1952065_4
WHERE super_bowl_wins = 2;
",select max(afc_titles) from table_1952065_4 where super_bowl_wins = 2,False,0.0,0.875,False,False,True
" 

SELECT womens_doubles FROM table_12171145_1 WHERE mixed_doubles = 'jacco arends selena piek';
","select womens_doubles from table_12171145_1 where mixed_doubles = ""jacco arends selena piek""",True,1.0,1.0,False,False,True
" 

SELECT city_code FROM student;
",select distinct city_code from student,False,1.0,0.8,False,False,True
" 
SELECT chairman FROM table_27374004_2 WHERE current_manager = 'bob peeters';
","select chairman from table_27374004_2 where current_manager = ""bob peeters""",True,1.0,1.0,False,False,True
" 
SELECT document_id
FROM paragraphs
GROUP BY document_id
ORDER BY COUNT(document_id)
LIMIT 1;
",select document_id from paragraphs group by document_id order by count(*) limit 1,False,1.0,0.9,False,False,True
" 

SELECT high_rebounds FROM table_17104539_10 WHERE record = '11-13';
","select high_rebounds from table_17104539_10 where record = ""11-13""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM table_1745843_10 WHERE verb_meaning LIKE '%bear%';
","select count(part_4) from table_1745843_10 where verb_meaning = ""to bear""",False,1.0,0.5555555555555556,False,False,True
" 

SELECT COUNT(*)
FROM management
WHERE NOT EXISTS (
  SELECT 1
  FROM department
  WHERE management.department_id = department.department_id
);
",select count(*) from department where not department_id in (select department_id from management),False,1.0,0.6,False,True,True
" 

SELECT barrel_length FROM table_12834315_5 WHERE colt_model_no = 'le6921sp';
","select barrel_length from table_12834315_5 where colt_model_no = ""le6921sp""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(*) FROM table_18536769_1 WHERE owner = 'vista radio';
","select count(call_sign) from table_18536769_1 where owner = ""vista radio""",False,1.0,0.8888888888888888,False,False,True
" 
SELECT COUNT(DISTINCT content) FROM table_15887683_3 WHERE package_option = 'Qualsiasi Tranne Sky HD';
","select count(content) from table_15887683_3 where package_option = ""qualsiasi tranne sky hd""",False,1.0,0.9090909090909091,False,False,True
" 

SELECT donor_payment FROM table_16175217_1 WHERE country = 'Belgium';
","select donor_payment from table_16175217_1 where country = ""belgium""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM list WHERE classroom = 'classroom_name';
","select count(*), classroom from list group by classroom",False,0.0,0.5714285714285714,False,False,True
" 

SELECT written_by FROM table_21312845_1 WHERE directed_by = 'David Straiton';
","select written_by from table_21312845_1 where directed_by = ""david straiton""",True,1.0,1.0,False,False,True
" 
SELECT director FROM table_11404452_1 WHERE us_viewers__millions_ = 13.66;
","select director from table_11404452_1 where us_viewers__millions_ = ""13.66""",False,1.0,0.875,False,False,True
" 
SELECT COUNT(DISTINCT location)
FROM table_11934032_1
WHERE station_number = 'c03';
","select count(location) from table_11934032_1 where station_number = ""c03""",False,1.0,0.875,False,False,True
" 

SELECT candidates FROM table_2668374_10 WHERE incumbent = 'Samuel Riker';
","select candidates from table_2668374_10 where incumbent = ""samuel riker""",True,1.0,1.0,False,False,True
" 

SELECT winning_driver FROM table_1137696_3 WHERE grand_prix = 'european grand prix';
","select winning_driver from table_1137696_3 where grand_prix = ""european grand_prix""",False,0.0,0.8888888888888888,False,False,True
" 
SELECT title FROM table_2866514_1 WHERE us_viewers__million_ = 5.66;
","select title from table_2866514_1 where us_viewers__million_ = ""5.66""",False,1.0,0.875,False,False,True
" 
SELECT r.location_name, r.location_code
FROM ref_locations r
JOIN (
  SELECT location_code, COUNT(*) AS num_docs
  FROM document_locations
  GROUP BY location_code
  ORDER BY num_docs ASC
  LIMIT 1
) AS t ON r.location_code = t.location_code;
","select t2.location_name, t1.location_code from document_locations as t1 join ref_locations as t2 on t1.location_code = t2.location_code group by t1.location_code order by count(*) limit 1",False,0.0,0.7368421052631579,True,True,True
" 

SELECT orchestra FROM performance;
",select orchestra from orchestra where orchestra_id in (select orchestra_id from performance),False,1.0,0.375,False,True,True
" 

SELECT COUNT(*) FROM member_of_club WHERE clubid = 'Tennis Club';
","select count(*) from club as t1 join member_of_club as t2 on t1.clubid = t2.clubid join student as t3 on t2.stuid = t3.stuid where t1.clubname = ""tennis club""",False,1.0,0.38095238095238093,True,True,True
" 
SELECT gender FROM table_28523_2 WHERE school = 'cunningham hill infant school';
","select gender from table_28523_2 where school = ""cunningham hill infant school""",True,1.0,1.0,False,False,True
" 

SELECT high_school FROM table_20785990_2 WHERE home_town = 'Blue Island, Il';
","select high_school from table_20785990_2 where home_town = ""blue island, il""",True,1.0,1.0,False,False,True
" 

SELECT other_abbreviation FROM table_287159_1 WHERE brightest_star = 'β trianguli';
","select other_abbreviation from table_287159_1 where brightest_star = ""β trianguli""",True,1.0,1.0,False,False,True
" 
SELECT * FROM table_30011_2 WHERE type_and_usage LIKE '%Germanium small-signal RF transistor%';
","select reference from table_30011_2 where type_and_usage = ""germanium small-signal rf transistor""",False,0.0,0.6363636363636364,False,False,True
" 
SELECT composer FROM table_24521345_1 WHERE conductor = 'jaroslav Vogel';
","select composer from table_24521345_1 where conductor = ""jaroslav vogel""",True,1.0,1.0,False,False,True
" 

SELECT * FROM table_25008327_8 WHERE ukrainian IN ('pes', 'собака');
","select slovak from table_25008327_8 where ukrainian = ""пес, собака""",False,0.0,0.5555555555555556,False,False,True
" 

SELECT program.name
FROM program
LEFT JOIN broadcast
ON program.program_id = broadcast.program_id
WHERE broadcast.time_of_day!='morning';
","select name from program except select t1.name from program as t1 join broadcast as t2 on t1.program_id = t2.program_id where t2.time_of_day = ""morning""",False,0.0,0.4444444444444444,True,True,True
" 
SELECT length_weight_of_missile FROM table_21012786_2 WHERE diameter_of_torsion_spring = '38.4cm';
","select length_weight_of_missile from table_21012786_2 where diameter_of_torsion_spring = ""38.4cm""",True,1.0,1.0,False,False,True
" 

SELECT name
FROM student
WHERE dept_name = 'History'
ORDER BY tot_cred DESC
LIMIT 1;
",select name from student where dept_name = 'history' order by tot_cred desc limit 1,True,1.0,1.0,False,False,True
